productId,userId,reviewHelpfulness,reviewRatings,reviewDates,reviewTitles,reviewTexts
B0017TI73K,['A2O44NT8H097D0'],0.0,['1.0'],['2009-05-30 00:00:00'],['Awful price'],"['I just bought this item, 30-May-09, at my local supermarket for $4.29 per unit.  How can it list for over $14.00 and be discounted on your site for over $7.00?']"
B001O832J8,['A351W0BCYYUGYW'],0,['5.0'],['2009-01-15 00:00:00'],['my dogs HAVE to have these every day'],"['I first found these at wal-mart and thought i would try them since my dogs love dingos rawhide so much. when given the choice between the rawhide and denta bones, they choose the dentas.']"
B000VKA7T8,['A21MW3P2VHRZ3A'],1.0,['5.0'],['2009-08-17 00:00:00'],['This product has become a staple for me'],"[""I really enjoy this product. It is low calorie/fat/carb for sauces. I use it to flavor & thicken soups as well as use over pasta and vegis. I most often use extra virgin olive oil instead of butter with a little lowfat milk and it tastes great! I won't be without it! Highly recommended!""]"
B006XB7LBG,['AFK6U9GVTDMMM'],0,['5.0'],['2009-04-20 00:00:00'],['They were enjoyed!'],['I purchased this product for my sister in FL.  She loves cherries!  She said she had plenty to share with customers and friends and she enjoyed them as well.  They were shipped on time!']
B000GZYAT6,"['A39Z97950MCTQE', 'A3MSDZ7KLMRGRR', 'A2X1XUT26NRICX']",2.533333333333333,"['5.0', '5.0', '1.0']","['2009-06-03 00:00:00', '2009-10-06 00:00:00', '2009-06-18 00:00:00']","['Multi-Purpose Noodles', 'Thai Kitchen Stir Fry Rice Noodles', 'Not as advertised!']","[""My husband is gluten-intolerant and we love these rice noodles as a substitute. They hold up well to boiling and we've used them for everything from spaghetti to fettucini to stir-fry. Even my kids love them."", 'Thai Kitchen Stir Fry Rice Noodles are extremely easy to prepare, and they taste wonderfully rich. I would even use them as a substitute for egg noodles. I have a lot of food allergies and had to find an alternative to wheat noodles. This is it!', 'These noodles are not made in Thailand as the website, states, but in China! I advised Amazon of this, but they have yet to change the advertising, so buyer beware. If you prefer not to eat rice products from China, do not purchase these noodles.']"
B000Y8Y5F4,['A1N05GOTXE11UF'],0,['5.0'],['2009-02-12 00:00:00'],['Need a shot?'],"['Love these... I drink espresso every day, and when I need an extra shot at work this is great']"
B000F50WMG,['AOARSFN2QLNIX'],0.0,['2.0'],['2009-02-20 00:00:00'],['hard to open necklace (wish pearl)'],"['got the wish pearl as a gift. My daughter thought it was a ""little disgusting "" the mollusk and the necklace  to hold the pearl was cheaply made so it wasa struggle to open it.  (we still haven\'t gotten it open)  We live at the ocean so my daughter is not sqirmish around sea creatures but didn\'t really enjoy this gift.']"
B0016BFR4G,['A3B1HFF2NIOUA7'],1.0,['5.0'],['2009-03-30 00:00:00'],['Great Green Tea at a Great Price'],"[""Uncle Lee's Green Tea is about on par with Tazo Green Tea.  They are the two best green teas I've had.  I agree with the other reviewer that it isn't bitter or stale like many green teas.<br /><br />I gave some to my mother and it has quickly become her favorite.  Now she knows that there are differences in teas.  She won't go back to Lipton and other big names.  Tazo green tea might just edge it out, but Uncle Lee's is considerably less expensive.""]"
B001397X3O,"['A14UXHY8E3J958', 'A3M4GBX3BE6TEC', 'A1JFXOFDRZ9CFQ', 'A1N4DS643PNVPU']",2.0,"['5.0', '5.0', '5.0', '1.0']","['2009-08-31 00:00:00', '2009-05-17 00:00:00', '2009-05-24 00:00:00', '2009-05-12 00:00:00']","['I like cinnamon mints', 'yum-yum!', 'GREAT', 'Disappointing']","[""I used to buy Life Savers Cinnamon Mints, but they stopped making them years ago.  Once in a while I have been able to find a couple of other brands in the cinnamon flavor, but they were not nearly as good, so I decided to do an Amazon search and found Newman's Own Cinnamon Mints.  These are excellent, and I sure do hope that they keep on making them."", 'these are real good.... they soften after a few moments and spread the taste all around your mouth.', 'Very cinamonny, refreshing, virtuous ingredients.  A real pleasure.  Will buy again and keep in the house.  Love them.', ""I've purchased a number of Newman's Own products for me and my dogs. This is the first time that I've been completely disappointed. Don't bother with these mints - there is very little cinammon flavor and there is a flavor that tastes something like dirt.""]"
B000E3VANE,"['A2PY5ED630H0QJ', 'A3BYWUA1ST0Z5Z']",0,"['5.0', '5.0']","['2009-08-11 00:00:00', '2009-04-03 00:00:00']","['Best cheapest camping food available!', 'super!!']","['Here is the skinny on using this as camping food', 'If you have not eaten this product you are missing a great treat.  Add a chopped chicken breast, serve on tortilla with hot sauce and cheese...marbelous meal with salad.']"
B000084ETV,"['A18IVUBRZDKY5S', 'A1L194173Y170B', 'A105BOR5D5S7CJ', 'A21DU12R94VZP5', 'A2K6HOWVTC9CE5', 'A1LN4GHGMMG7CO', 'ABAVG0NYJ4P5S', 'A295K0IYUM25O9', 'A2B5DO16H6OQGJ', 'A386OP2O7Z5Y5L', 'A1MIQ2MDF6OMXF', 'A13MAK4LWYI8HJ', 'A2X50XV8GRZ4HG']",6.928571428571429,"['1.0', '1.0', '2.0', '2.0', '1.0', '1.0', '1.0', '1.0', '5.0', '1.0', '1.0', '1.0', '5.0']","['2009-05-17 00:00:00', '2009-05-13 00:00:00', '2009-02-26 00:00:00', '2009-02-20 00:00:00', '2009-01-11 00:00:00', '2009-01-06 00:00:00', '2009-07-17 00:00:00', '2009-07-08 00:00:00', '2009-01-05 00:00:00', '2009-11-23 00:00:00', '2009-09-21 00:00:00', '2009-06-06 00:00:00', '2009-04-30 00:00:00']","[""don't buy this stuff"", 'Was great, but formula changed!', ""After feeding for 5 years, we're done"", 'Another bad reaction. Why risk it?', 'now i know whats wrong with my dog', 'Lots of dogs getting sick from this product (including mine)', 'Terrible and Dangerous to Feed', 'Made My Dog Sick!!', 'My Dogs Love Canidae!!!!!', 'Warning', 'Made 1 and 2 dogs sick - make that 1 and half', 'WARNING!!!!', 'Good food for our dogs']","[""I have used this dog food for years.  About a year ago they reduced the size of the bag and increased the price.  I continued to buy it.  No one told me there was any change in formula.  My elderly dog started getting hot spots and vomiting yellow stuff. I thought it was just an upset tummy. The vet treated her with antacids and cortizone creams. My poor dog has been through a lousy time.  She was drinking massive amounts of water. I had her kindeys and blood sugar checked.  She was ok there.  Last month, I changed her to California Naturals because it costs less and I can get it at a cheaper store. She has stopped vomiting and doesn't drink as much water.  I didn't even think about it, until I was reading the reviews online and saw the same symptoms in other people's dogs.  I will not go back to Canadae.  Keep away from this crappy dog food.  If your dog is the least bit sensitive, it will create toxic effects for your dog. It is poisonious to those dogs with allergies."", ""My dog was on Canidae for almost 2 years and she loved it.  She was healthy with a full, shiny coat and plenty of energy.  Then suddenly around December she started vomiting and having loose yellow stools, and became very lethargic.  We took her to 2 vets and after several hundred dollars in tests they couldn't find anything wrong with her.<br /><br />I did some research and found that there were numerous people having the exact same problems I was!  It turns out, they recently changed their formula, changed manufacturers, and decreased the amount of food in their package.  Do some research, it's not the same high-quality food it used to be!"", ""We fed Canidae to our two dogs for almost 5 years--they always ate it eagerly, never had stomach upset, and got raves from the vet for their muscle, weight, and coats.  It *was* a 5-star food.  But last summer we opened a fresh bag of kibble (same exact packaging bought from our usual store) and immediately noticed it was much lighter in color than previous bags, but we fed it anyway. Within a day our Aussie, who has a bulletproof stomach with absolutely no digestive issues, began to have horrible gas, softer stools, and really loud, liquidy gurgling noises in his abdomen.  We continued to feed the entire bag, thinking that he'd adjust to it eventually because our other dog was fine.  Well, our Aussie never did adjust to it; he spent a month having those symptoms, and we dreaded mealtimes because of the stench and sounds he'd create.<br /><br />The kibble in the next bag we bought was the old normal shade of brown, and our Aussie's stomach noises, soft stools, and awful gas went away practically overnight. But by then I was hearing and reading that Canidae had developed a new formula that was making dogs sick. The stories about people whose dogs got *far* sicker than ours, and the dodgy responses that those long-time customers got from Canidae when they called to complain about the unannounced change, made us decide it was time for a new dog food.  We went with Healthwise, a premium kibble made by the same company that makes Innova, California Natural, and Evo.  It's not worth it to continue to be loyal to Canidae and to risk our dogs perhaps getting as sick as many others have.  Read Canidae's new formula horror stories at consumeraffairs.com."", ""We adopted Penelope, a 6 mo. old min pin hound mix, a couple weeks ago. We decided to switch her from Purina Pro Plan w/ Shredded Chicken to a premium food. After reading many conflicting reviews on this site and elsewhere, we decided to try Canidae. My sister feeds Canidae with great results and, at our local pet store, it is the cheapest of the premium foods by a narrow margin.<br /><br />We mixed only a little Canidae into Penny's kibble. My guess is about 6-8 pieces or 1/12 of her total breakfast/dinner. We watched her very closely. Within a day, we noticed some changes. First of all, she lost a little focus in training, seeming a bit more confused than usual. No biggie. She also sneezed a few times (she has never sneezed before). More importantly, though, we noticed that she started to nibble and chew on her feet. This continued sporadically for another day and half. It wasn't constant or serious. She didn't seem agitated and she didn't bite her feet to the point of redness or bleeding. Still, it was VERY clear that this was caused by the change in diet (nothing else in her routine changed) and this was only with 12-16 pieces of Canidae per day. Having read the reviews of Canidae's new formula, we had known that this might happen. We made the decision to switch right away.<br /><br />After a lot of research, we decided to try Solid Gold Hund-N-Flocken for Puppies. We mixed in the Solid Gold at the same proportions as the Canidae. The nibbling stopped immediately. No sneezing, either. Her focus seems to have improved as well, though I can't completely credit that to the food because puppies have on and off days. Still, it is clear that the more serious allergy problems have been resolved.<br /><br />If you've done any research on dog foods at all, you already know that finding the right food requires you to go beyond the ingredient list. Some foods just don't work with some dogs, however good they look on paper. Indeed, I am convinced after many hours of reading reviews that NO food works for ALL dogs. That said, it is clear that many, many more people have had problems with the new Canidae formula than they have with other premium or super-premium brands. Who knows why (Canidae claims the new formula has no changes that could account for allergies), and who cares? Feel free to try Canidae for your dog, but watch him or her very closely. Or, better yet, do what I wish I did, and just start with a different brand. There is nothing special about the Canidae ingredients list, so why risk it?"", 'i have just brought one small package of Canidea from my oversea agent 2weeks ago, before my puppy only tried a french brand. First i was just mixed them together and seems ok, but then the old finished there is something weird happened to her, she started eating the stools??!! >', 'Be sure to do your homework re', ""I fed Canidae ALS (old formula) for 7+ years and my dogs thrived.  Canidae switched their formula (and mfg) and I immediately switched to another food afer the reported of problems.  My feed store talked me into trying their 'new' formula, and I went back to ALS - BIG mistake.  I have experienced 15-20+% weight loss, explosive diarreha, vomitting, lethargy. etc.  I have 5 dogs - 60-100+ lbs, varying pedigrees, ages 1 to 12+ - all sick (15-20% weight loss, poor coats, vomitting, etc.).  I have had to run complete extensive blood panels to rule out other health problems on all the dogs - bottomline - blood panels were OK, food (Canidae) was the issue.  What use to be a fantastic food is now a very dangerous food to feed.  An entire pack of dogs' health declined on the 'new' formula.  I switched foods (something other than Canidae) and my dogs are now recovering.  If you love Las Vegas and Russian Roulette feed Canidae - if want to avoid major Vet expenses and heartache choose another food.  Do your homework - research the Canidae ALS problems - then make the best 'educated' decision for you and your pets.<br />----<br />It's been a over a year since I originally posted review of this product, and I thought it was time for an update.<br /><br />I still warn folks from feeding Canidae ALS...other Canidae formuals I don't know.  My dogs have recovered (thank goodness).  They are back to running the fenceline, greeting visitors, etc. - and not as sickly as they had become - aka the lethergic, diarreha, lost weight crew I was faced with.<br /><br />I know there are a bunch of pros and cons out there on various websites concerning Canidae - and I use to be one of the biggest 'flag wavers' for Canidae....until the formula change and the Vet expenses I was forced to face.  Believe me - with a very heavy heart I cannot recommend Canidae any more.  I do not do this with a flare of being noticed on the Internet, any vindications against the company, or any personnal gain...just a great concern for the illnesses I've experienced with my 'pack' (5+ dogs).  It took several months (under Vet care & dry dog food changes) for my dogs to recover, and I don't want to see any other 'beloved family members' undergo what I've/we've gone through.  Please, please, PLEASE check out [...] (a highly recommended (non-bias)dog food analysis site).  They are still recommending Canidae ALS as a 5-Star (6 star being the highest rating) premium food to feed - with the caveate 'However, from a position of being a product about which DFA heard very few complaints, the number of animals we hear of that do not do well on this food appears to have risen substantially.'<br /><br />All I ask is do your own personal research concerning this food, keep an eye on your pet's food reactions, and make the best 'educated' decision for your beloved 'four footed/furry' family members."", 'I have an otherwise healthy and active 1 year old Rottweiler.  I switched her from Blue Buffalo to Canidae, as it came highly recommended by the holistic pet store I frequent (they are going to be the next to get an earful from me!!!).<br /><br />Shortly after, I noticed her stool became loose, which is common when you change a dog\'s diet (I mixed the new food with the old for a week, gradually increasing the amount of the new).  I figured it would get better after a few days.  In fact, it became increasingly worse to the point where spots of blood where showing up in her stool.<br /><br />I took her to the vet thinking at this point she must have picked up a parasite.  The test came back negative.  My vet thought it must have been something she ate and recommended I feed her chicken and rice for a week to even her out.  I did this and the problem was solved.<br /><br />After a week I put her back on her regular food- Canidae- and the problem she was having before began to return, albeit gradually.  We have now started to see spots of blood again.  This convinced me it was not just ""something she picked up,"" but the dog food itself.<br /><br />Now I have learned there is actually a CLASS ACTION SUIT against this dog food maker for the exact problem I described- in some cases people\'s dogs even died.  I will NEVER purchase this brand again and am switching my dog immediately back to Blue Buffalo- this time no mixing!!', 'My dogs have been eating Canidae for years.  They have always done well on the food.  Currently, I have three dogs and they have had no issues with the new formulations.  I have to say that my black lab mix has an even brighter coat than before.  I love that they came out with a 44# bag.  With three dogs I go through a lot of dog food.  I definitely recommend this food.', ""WARNING !!!!!  they don't even make there own food it is licensed out to another company if you look on the back of the bag it doesn't even list who it is made by it only says guaranteed by canidae and when i asked who it was made by i was<br /><br />1 either completely ignored<br /><br />2 given a huge run around only thing i ever got was a state it was made in they wouldn't even tell me the company<br /><br />this is dangerous because this is how all the pet food recalls happened a few years ago by out sourcing manufacturing"", ""Ordered directly from PetFoodDirect before I saw the negative reviews here.  So after delivery, I decided I would make the transition slowly.  A week and a half later, I was feeding approx half old and half new, and one of the dogs started vomiting/had diarrhea, had no appetite, and was lethargic.  I'm switching him to a plain chicken and rice diet, but if he doesn't get better soon, I'll have to take him to the vet.<br /><br />Other dog must have an iron constitution because she seems fine.<br /><br />UPDATE"", ""I used to be a fan of Canidae, but after $2k in recent vet bills and a very sick dog, I found out there is a HUGE amount of Consumer Affairs complaints about this company.<br /><br />After blood work, ultrasound and many other tests trying to figure out why my dog wasn't eating, was throwing up on the rare occasion he did, had pockets of gas the size of base balls (he is a small dog) and had all the symptoms of kidney and liver failure, my vet determined it might be the food. I found that hard to believe, but we couldn't find anything else wrong. If you read the complaints you will see many people have lost their dogs. They started using one of the very companies for production whose imported food killed so many animals a year or so ago.<br /><br />As soon as I quit feeding him this poison, he started getting better. I was one of the lucky ones since my pet did not die, but as I write this, he still has not gained all his weight back.<br /><br />The company is acting as if nothing is wrong. Probably on the advice of their attorneys.<br /><br />You don't need to take my word for it, please read up... http"", ""I see a lot of negative comments from other reviews but when I look at the ingredients, the cost, and the value, this is the best food I have found.  We have two dogs and this food does them well. I gradually switched over from Blue Buffalo who raised their prices. The Canidae is a better product in my opinion anyway.  I asked the pet supply store owner, and she said in her years despite the negative reviews, there maybe 2-3 bags have ever been returned in her store.  I'm happy with the product and price, and the dogs like it too.""]"
B001BBTD32,"['A3BP5XO5Z4T15M', 'A1HXLGYWH5035Q']",1.0,"['5.0', '1.0']","['2009-06-27 00:00:00', '2009-12-25 00:00:00']","['Twang', 'Poor customer service']","['Excellent product great for mexican beer and shooters of<br />tequila. Great on chicken and fish also.<br />My order arrived quickly in good shape.', 'Product was never received nor money returned.  Four requests have been ignored.  I will probably never again order anything through Twang or from Amazon.  Also, I will spread the word about these sites.']"
B00305AA0M,['A3JTLM2N3TV7SI'],0,['5.0'],['2009-12-12 00:00:00'],"[""Quieted my baby's tears!!!!""]","['My son loves these!  I carry them in my purse and they are great for travel, shopping, and for stopping teething tears in the grocery store!!!  Thank you Belle!!  Awesome product.']"
B000H27I4C,"['A2K52EXUMOMJ2J', 'A2FPHOW25Q2RUR']",1.4166666666666665,"['5.0', '5.0']","['2009-08-26 00:00:00', '2009-01-07 00:00:00']","['best rice sticks out there', 'Perfect ingredient']","[""This is our favorite rice sticks brand. We were getting very tired of competing with people to get this at a local grocery store, often sold-out. Now we're very glad that Amazon.com carries it with much better price (and free shipping)."", ""This is the exact noodles used for a main-staple Filipino dish (Pancit) I fix for my family every Christmas.  It's getting harder and harder to find these noodles in my local grocery.  I'm so glad I can find it on-line.  Thank you Amazon.com for making it capable for me to find.""]"
B000NPZUBG,['A1ANAS6CHXTXVC'],0.5,['1.0'],['2009-01-07 00:00:00'],['Sugar drops with little flavor'],['I just threw out $25 worth of this and other flavors I bought from another company online. I bought because of the good reviews right here. I remember horehound being stout and an acquired taste. This brand barely has any flavour at all. If you want real horehound look elsewhere.']
B0013M1DC8,['A1Y39T2CT36YL0'],1.0,['5.0'],['2009-09-22 00:00:00'],['Wonderful seasoning salt - give it a try.'],"[""I use this porcini salt in many savory dishes - cooked entrees and salads. Delicious. You don't have to use a lot for it to make a big difference. Just a small sprinkle will do the job. It seems expensive for such a little jar but the impact from just a small sprinkle is worth the cost.""]"
B002C50X1M,"['AGS1GGTC4ZK4V', 'AGS1GGTC4ZK4V', 'A3EBSEY42XYMVW', 'A3RAN1B9KD553H']",1.3,"['5.0', '5.0', '5.0', '3.0']","['2009-12-11 00:00:00', '2009-12-11 00:00:00', '2009-12-14 00:00:00', '2009-10-29 00:00:00']","['Superior chips - wow!', 'Superior chips - wow!', 'Deep River Salt & Vinegar Chips', 'Misleading Allergen Info']","['Addictive and totally unexpected. I first tasted these at the Fancy Food Show in New York a couple of years ago. Was amazed to find them on Amazon - and bought immediately for our lunch clients. What you want in a potato chip', 'This is a re-post of the review I left for the 5 oz bags ... Addictive and totally unexpected. I first tasted these at the Fancy Food Show in New York a couple of years ago. Was amazed to find them on Amazon - and bought immediately for our lunch clients. What you want in a potato chip', 'You know you have a great salt & vinegar chip when after one individual bag your mouth is all puckered up!<br />Deep River makes a great chip and comes in packages just the right size for one person to enjoy. And, being kettle chips, just makes each bite a great taste and texture combination you are sure to enjoy.<br />Try some now.<br />http', 'I bought these potato chips because they sounded tasty and because of the natural sounding ingredients... but also specifically because they are gluten free.  I have a son with food allergies and he cannot gluten... or Milk.  I was so upset when I received these to find out that they contain Milk!  I do not see this information anywhere on the product page.']"
B000AXSG0S,['A1Y5FP1F1XHERC'],1.0,['5.0'],['2009-01-15 00:00:00'],['Christmas in a glass'],"['If egg nog is synonymous with Christmas for you, this is the syrup for you!  We add just one tablespoon to 2 oz espresso and 8 oz hot milk for a delicious beverage and much less cost than the coffee houses.  Enjoy!']"
B0002PCESY,['A3S5TR05CP8X6A'],1.0,['5.0'],['2009-07-21 00:00:00'],['Another Meiji Classic!'],"['These are wonderful little chocolate bits, and that is all they need to be.  They look a bit like miniature Tootsie Rolls, so I was expecting them to be chewy at first.  They are soft, with a nice smooth chocolate flavor, and easy to eat by the handful.  Very highly recommended!']"
B0000GL1OS,['A3UYVIJ2QOZ7N0'],1.0,['5.0'],['2009-12-10 00:00:00'],['Anchiote Paste Reviewed'],['A recent trip to Mexico introduced me to this tasty seasoning dificult to find in local markets.<br /><br />Good on all kinds of meats includin seafood. Amazing on halibut steaks and even turkey.<br /><br />Amazon.com is an amaziing resource for hard to find items.']
B001LDAE4C,"['A14QECXQ22XKTP', 'A2DYMDOAJURO5F']",2.0,"['4.0', '5.0']","['2009-10-14 00:00:00', '2009-08-13 00:00:00']","['Larger pearls than expected', 'Best quality']","['Product is great, as described, although beware the pearls are larger than Swedish pearl sugar, about 1-2 cm in diameter.', ""For those of you who read Barbery's beautiful short novel, Gourmet Rhapsody, this is the special ingredient to making Chouquette, the McGuffin to the book.  When you bake with it, it mobilizes in the oven to create wondrous pockets of sweet perfection.<br /><br />Do not be fooled by the stuff in the stores, those shiny waxy balls of carnuba called sugar pearls.  OK for decoration, they will not work for baking.  If you do a lot of baking, the 4 pack is a better buy because of the shipping cost.""]"
B0001GDE1K,['A29UH663BZ88D9'],0.2,['1.0'],['2009-11-27 00:00:00'],['NOPE'],"[""I don't like Illy. It is under roasted. If you like Starbucks, Peets your not going to like this. But then if you hate Starbucks you just may like it. I like my beans almost burnt.""]"
B0019QG5CG,['A3TCU8FFMVYKFY'],0.7142857142857143,['1.0'],['2009-06-18 00:00:00'],['not healthy'],['Mine died one week after it was shipped to me.  I just wasted my money on this plant. I should of sent the dead bonsai back to the seller.']
B000F42ECI,['A159NVX2644WQD'],1.0,['5.0'],['2009-07-12 00:00:00'],['tea lovers choice'],['I love a strong tea in the morning and this is my favorite.  It has a great deep flavor without being bitter.']
B000QFPY8C,"['A1SOTV1K4O5OFV', 'A3RS0EAZC4AW1B']",0,"['3.0', '5.0']","['2009-04-20 00:00:00', '2009-01-06 00:00:00']","['Attractive', 'Cheers! Add unique elegance to your bubbly!']","['Idea is clever;  buds look attractive in glass - but - they don\'t always open and some just ""lie there""...  for the price, I\'d expect more.', ""The glasses were raised and so were the smiles when I served champagne accented with Wild Hibiscus Flowers in Syrup. This unique product is a way to create an instant party with a touch of glamour.  I ordered several jars and I'm very glad I did. My guests have been surpirsed and delighted.This gourmet treat also makes a special, one-of-a-kind hostess gift. Cheers!""]"
B000RHUXGC,['A1V3TC9NBQEK88'],1.0,['5.0'],['2009-10-16 00:00:00'],['Great Value- Super Fast Shipping'],"[""I ordered this online and received it within 2 days from Angelina's.  The Oregano was a great value and service was wonderful.""]"
B002HGQ0YK,['A1RJUXDK64O91A'],0.3333333333333333,['2.0'],['2009-08-23 00:00:00'],['Nothing special for the price'],"['I\'m always looking for new and wonderful things to feed my dog, so when I saw the Cesar\'s Prime Rib treats, I thought ""Bingo!"" After all, they love the Cesars food. However, the treats are far from gourmet as the packaging, price, and picture would suggest. In fact, they\'re really no different than the run-of-the-mill soft dog treats that you can buy for half the price. One thing I always loved about the Cesars line is that their dog food actually smells palatable. It doesn\'t just have a meat-like aroma but a meaty aroma...a big difference. The same difference in quality can\'t be found in the treats though. Upon opening, I was at once overcome by a strong, acrid and chemical-like aroma. Upon examining the treat up-close, I found it to be waxy, sweetish smelling, and so chock full of preservatives that the fumes made my nose itch. The picture on the package shows a white filling surrounded by meaty goodness. The truth is that the filling is barely noticeable...whatever it is. My dogs would have nothing to do with it. I gave the package to a neighbor who feeds her dogs Ol\' Roy treats which resemble these in texture and smell and they loved them. Nothing wrong with Ol\' Roy btw...but why pay three times the price for the same thing?']"
